CustID,CreditScore,Geography,Gender,Age,Tenure,Balance,Num Of accounts,Cr Card,active member,monthly Salary,Bank customer Exited
7331,418,France,Male,34,8,155973.88,1,1,Inactive,154208.96,Non_exited
7332,797,Spain,Male,59,4,129321.44,1,1,Active,93624.55,Non_exited
7333,788,Germany,Female,42,6,138650.49,2,1,Inactive,64746.07,Non_exited
7334,699,Spain,Male,43,2,136487.86,2,1,Inactive,82815.93,Non_exited
7335,616,France,Male,18,6,0,2,1,Active,27308.58,Non_exited
7336,651,France,Female,41,4,38617.2,1,1,Active,104876.8,Non_exited
7337,654,France,Female,28,7,0,2,1,Inactive,151316.37,Non_exited
7338,676,France,Female,34,8,82909.14,1,1,Inactive,91817.38,Exited
7339,708,Germany,Female,54,8,145151.4,1,0,Active,125311.17,Exited
7340,499,Spain,Female,42,0,147187.84,1,1,Active,14868.94,Exited
7341,689,France,Male,39,4,0,2,1,Inactive,196112.45,Non_exited
7342,850,Spain,Male,54,7,108185.81,2,0,Inactive,24093.4,Exited
7343,502,France,Male,30,4,0,2,1,Active,66263.87,Non_exited
7344,643,France,Male,34,7,0,2,0,Active,100304.13,Non_exited
7345,762,France,Male,28,2,0,2,1,Inactive,167909.52,Non_exited
7346,719,France,Male,49,5,105918.1,1,1,Active,16246.59,Non_exited
7347,789,France,Male,27,6,0,2,1,Inactive,103603.65,Non_exited
7348,553,Spain,Male,42,7,0,2,1,Inactive,7680.23,Non_exited
7349,448,Spain,Male,25,2,0,2,0,Inactive,95215.73,Non_exited
7350,632,Germany,Male,42,6,59972.26,2,0,Active,148172.94,Non_exited
7351,669,Spain,Male,25,7,157228.61,2,1,Inactive,124382.9,Non_exited
7352,654,Spain,Male,34,5,0,2,1,Inactive,159311.46,Non_exited
7353,726,France,Female,38,4,0,2,0,Inactive,6787.48,Non_exited
7354,596,France,Male,21,4,210433.08,2,0,Active,197297.77,Exited
7355,733,Germany,Female,30,1,102452.71,1,1,Inactive,21556.95,Non_exited
7356,529,Spain,Female,35,5,0,2,1,Inactive,56518,Non_exited
7357,493,France,Female,37,8,142987.46,2,1,Inactive,158840.99,Non_exited
7358,615,Spain,Female,29,7,143330.56,2,1,Active,126396.01,Non_exited
7359,600,France,Female,49,6,0,1,0,Active,148087.88,Exited
7360,666,France,Male,36,4,120165.4,2,1,Inactive,33701.5,Non_exited
7361,644,Spain,Male,54,6,0,1,0,Active,84622.37,Non_exited
7362,692,France,Female,36,4,0,1,1,Inactive,185580.89,Exited
7363,707,France,Male,73,6,66573.17,1,1,Active,62768.8,Non_exited
7364,603,France,Male,40,4,102833.46,2,1,Active,38829.11,Non_exited
7365,671,France,Female,34,5,164757.56,1,1,Inactive,110748.88,Non_exited
7366,568,Spain,Female,36,10,153610.61,1,1,Active,54083.8,Exited
7367,598,Spain,Female,35,8,0,3,0,Active,88658.73,Non_exited
7368,606,Spain,Male,42,10,0,2,1,Inactive,177938.52,Non_exited
7369,850,Germany,Female,36,3,169025.83,1,1,Inactive,174235.06,Non_exited
7370,644,Spain,Female,26,4,153455.72,2,1,Active,82696.84,Non_exited
7371,655,France,Male,37,4,0,2,1,Active,142415.97,Non_exited
7372,850,France,Male,30,10,153972.89,2,1,Inactive,62811.03,Non_exited
7373,683,Spain,Male,34,9,114609.55,2,0,Active,25339.29,Non_exited
7374,663,Germany,Male,37,7,143625.83,2,0,Active,176487.05,Non_exited
7375,682,Germany,Female,38,1,116520.28,1,1,Active,49833.5,Exited
7376,639,France,Male,77,6,80926.02,2,1,Active,55829.25,Non_exited
7377,704,France,Male,23,6,166594.78,1,1,Active,155823.2,Non_exited
7378,691,France,Female,40,0,115465.98,1,1,Active,60622.61,Non_exited
7379,599,France,Male,34,8,0,2,1,Active,174196.68,Non_exited
7380,573,France,Female,36,1,0,1,1,Active,56905.38,Non_exited
7381,589,Germany,Female,41,7,92618.62,1,1,Active,101178.85,Non_exited
7382,620,Germany,Female,25,8,141825.88,1,1,Active,73857.94,Exited
7383,647,Spain,Male,28,6,149594.02,2,1,Inactive,102325.19,Non_exited
7384,737,Spain,Female,39,7,130051.66,2,0,Inactive,55356.39,Exited
7385,634,France,Female,41,7,0,2,1,Active,131284.93,Non_exited
7386,660,France,Male,38,4,0,2,0,Inactive,88080.43,Non_exited
7387,666,Germany,Female,37,2,158468.76,1,0,Active,93266.01,Non_exited
7388,696,France,Male,44,8,161889.79,1,0,Inactive,75562.47,Non_exited
7389,836,France,Female,29,9,133681.78,1,1,Active,153747.73,Non_exited
7390,667,Spain,Female,34,5,0,2,1,Inactive,163830.64,Non_exited
7391,596,Spain,Male,20,3,187294.46,1,1,Inactive,103456.47,Non_exited
7392,430,France,Male,31,5,0,1,1,Inactive,95655.16,Non_exited
7393,596,Spain,Male,67,6,0,2,1,Active,138350.74,Non_exited
7394,599,France,Male,28,7,119706.22,1,0,Inactive,31190.42,Non_exited
7395,519,France,Female,22,8,0,1,0,Active,167553.06,Non_exited
7396,721,Germany,Female,45,7,138523.2,1,0,Inactive,59604.45,Exited
7397,603,Spain,Female,56,5,90778.76,2,1,Inactive,162223.67,Exited
7398,572,Germany,Male,47,4,99353.42,1,1,Inactive,196549.85,Exited
7399,453,Germany,Female,40,1,111524.49,1,1,Active,120373.84,Exited
7400,668,France,Female,37,7,128645.67,1,1,Inactive,92149.64,Non_exited
7401,762,Germany,Male,35,1,117458.51,1,0,Active,178361.48,Exited
7402,633,France,Female,39,9,129189.15,2,0,Inactive,170998.83,Non_exited
7403,647,Spain,Male,33,7,121260.19,2,1,Inactive,77216.48,Non_exited
7404,796,Spain,Male,56,6,94231.13,1,0,Inactive,121164.6,Exited
7405,733,France,Male,39,1,0,2,1,Active,141841.31,Non_exited
7406,556,France,Male,34,8,163757.06,1,1,Active,104000.06,Non_exited
7407,489,Spain,Male,58,4,0,2,1,Active,191419.32,Non_exited
7408,639,France,Male,22,4,0,2,1,Inactive,28188.96,Non_exited
7409,715,France,Male,35,2,141005.47,1,1,Active,60407.93,Non_exited
7410,807,Germany,Female,42,9,105356.09,2,1,Active,130489.37,Non_exited
7411,714,Spain,Male,34,5,0,2,1,Inactive,193040.32,Non_exited
7412,626,Germany,Female,23,6,85897.95,1,1,Inactive,109742.8,Non_exited
7413,697,France,Male,36,7,0,2,1,Active,74760.32,Non_exited
7414,850,Germany,Female,31,4,164672.66,1,0,Active,61936.1,Non_exited
7415,737,Germany,Female,45,2,99169.67,2,1,Active,78650.95,Non_exited
7416,812,France,Male,29,6,0,2,0,Inactive,168023.6,Non_exited
7417,583,France,Male,36,8,0,2,0,Active,5571.59,Non_exited
7418,730,Germany,Female,37,5,124053.03,1,1,Inactive,118591.67,Non_exited
7419,677,France,Male,36,4,0,2,1,Inactive,7824.31,Non_exited
7420,748,Germany,Female,40,3,103499.09,2,0,Inactive,38153.19,Non_exited
7421,753,Germany,Female,38,9,151766.71,1,1,Active,180829.99,Non_exited
7422,634,Spain,Female,36,1,0,1,1,Active,143960.72,Non_exited
7423,622,France,Male,29,7,101486.96,1,1,Active,8788.35,Non_exited
7424,699,Germany,Male,36,2,123601.56,2,1,Inactive,103557.85,Non_exited
7425,570,Germany,Male,38,1,127201.58,1,1,Inactive,147168.28,Exited
7426,552,Germany,Male,33,3,144962.74,1,1,Inactive,58844.84,Exited
7427,619,France,Female,48,4,0,1,0,Inactive,18094.96,Exited
7428,714,Spain,Male,33,8,122017.19,1,0,Inactive,162515.17,Non_exited
7429,503,Spain,Male,32,9,100262.88,2,1,Active,157921.25,Non_exited
7430,685,Spain,Female,43,6,117302.62,1,0,Inactive,68701.73,Non_exited
7431,606,France,Female,35,0,135984.15,2,1,Inactive,186778.89,Non_exited
7432,678,France,Male,38,3,0,2,1,Inactive,66561.6,Non_exited
7433,724,Germany,Male,31,2,160997.54,2,0,Active,64831.36,Non_exited
7434,779,Germany,Female,37,2,128389.63,1,1,Active,6589.16,Exited
7435,638,Spain,Male,35,1,0,2,1,Inactive,165370.66,Non_exited
7436,610,Spain,Female,50,5,130554.51,3,1,Inactive,184758.17,Exited
7437,646,Germany,Female,57,6,90212,1,1,Inactive,13911.27,Exited
7438,628,France,Female,29,9,71996.29,1,1,Active,34857.46,Non_exited
7439,528,France,Female,32,4,85615.66,2,1,Inactive,156192.43,Non_exited
7440,432,France,Female,27,6,62339.81,2,0,Inactive,53874.67,Non_exited
7441,622,Spain,Female,47,6,142319.03,1,0,Inactive,100183.05,Non_exited
7442,721,France,Male,54,5,0,2,1,Active,4493.12,Non_exited
7443,614,Spain,Male,36,5,0,2,1,Inactive,130610.78,Non_exited
7444,634,France,Female,24,2,87413.19,1,1,Inactive,63340.65,Non_exited
7445,742,France,Female,29,4,0,2,1,Active,180066.59,Non_exited
7446,516,France,Female,45,4,0,1,1,Inactive,95273.73,Exited
7447,718,France,Male,35,3,97560.16,1,1,Active,53511.74,Non_exited
7448,636,Germany,Male,30,8,141787.31,2,1,Active,109685.61,Non_exited
7449,691,Spain,Male,36,7,129934.64,1,0,Inactive,75664.56,Exited
7450,698,France,Female,37,2,166178.02,2,1,Active,71972.95,Non_exited
7451,712,Spain,Female,39,5,163097.55,2,1,Active,23702.42,Non_exited
7452,659,France,Male,20,8,0,2,0,Inactive,112572.02,Non_exited
7453,573,Spain,Male,44,8,0,2,0,Inactive,62424.46,Non_exited
7454,778,Germany,Female,35,1,151958.19,3,1,Active,131238.37,Exited
7455,732,France,Male,46,0,0,2,1,Active,184350.78,Non_exited
7456,550,Germany,Male,33,4,118400.91,1,0,Active,13999.64,Exited
7457,790,Spain,Male,20,8,0,2,1,Inactive,168152.76,Non_exited
7458,665,Germany,Female,43,2,116322.27,4,1,Inactive,35640.12,Exited
7459,728,Spain,Female,43,5,0,1,1,Active,120088.17,Non_exited
7460,645,Spain,Female,29,4,0,2,1,Active,74346.11,Non_exited
7461,647,Germany,Male,30,6,143138.91,2,1,Inactive,2955.46,Non_exited
7462,596,Spain,Male,32,4,0,2,0,Active,146504.35,Non_exited
7463,610,France,Male,40,9,0,1,1,Active,149602.54,Non_exited
7464,512,France,Male,36,0,129804.17,1,1,Inactive,53020.9,Non_exited
7465,768,Germany,Male,37,9,108308.11,1,1,Inactive,41788.25,Exited
7466,666,Germany,Male,30,3,110153.27,1,0,Active,74849.46,Non_exited
7467,700,Germany,Female,30,4,116377.48,1,1,Active,134417.31,Non_exited
7468,651,Germany,Female,37,10,117791.06,2,1,Active,75837.58,Non_exited
7469,542,Spain,Female,26,2,0,2,1,Active,54869.54,Non_exited
7470,686,France,Female,35,8,105419.73,1,1,Inactive,35356.46,Non_exited
7471,850,Germany,Female,47,4,99219.47,2,1,Active,122141.13,Non_exited
7472,658,Germany,Female,55,8,119327.93,1,0,Active,119439.66,Non_exited
7473,448,France,Female,36,6,83947.12,2,1,Inactive,81999.53,Non_exited
7474,609,Spain,Male,32,4,99883.16,1,1,Active,120594.85,Non_exited
7475,704,France,Male,50,4,165438.26,1,1,Inactive,120770.75,Exited
7476,698,France,Male,31,1,156111.24,1,0,Inactive,134790.74,Non_exited
7477,759,France,Male,44,2,111095.58,2,1,Inactive,100137.7,Non_exited
7478,677,France,Female,56,0,119963.45,1,0,Inactive,158325.87,Exited
7479,544,Spain,Male,22,4,0,2,1,Inactive,70007.67,Non_exited
7480,567,Spain,Male,35,8,153137.74,1,1,Inactive,88659.07,Non_exited
7481,490,Spain,Male,40,6,156111.08,1,0,Inactive,190889.13,Non_exited
7482,626,France,Male,34,7,113014.7,2,1,Active,56646.28,Non_exited
7483,718,Germany,Male,43,5,132615.73,2,1,Inactive,32999.1,Non_exited
7484,616,France,Male,44,5,102016.38,1,0,Active,178235.37,Exited
7485,772,France,Female,35,9,0,1,0,Active,25448.31,Non_exited
7486,561,France,Male,32,5,0,2,1,Inactive,84871.99,Non_exited
7487,814,France,Male,49,8,0,2,0,Inactive,157822.54,Non_exited
7488,651,France,Female,56,4,0,1,0,Inactive,84383.22,Exited
7489,538,Germany,Female,42,4,80380.24,1,1,Inactive,119216.46,Non_exited
7490,600,France,Female,26,6,108909.12,1,1,Inactive,82547.01,Non_exited
7491,654,France,Female,35,2,90865.8,1,1,Active,86764.46,Non_exited
7492,622,France,Male,40,4,99799.76,2,1,Inactive,197372.13,Non_exited
7493,682,France,Male,28,10,200724.96,1,0,Active,82872.64,Exited
7494,610,Spain,Female,37,10,140363.95,2,1,Active,129563.86,Non_exited
7495,795,France,Female,36,1,151844.64,1,1,Active,135388.89,Non_exited
7496,557,France,Female,27,2,0,2,0,Active,4497.55,Non_exited
7497,824,Germany,Male,49,8,133231.48,1,1,Active,67885.37,Non_exited
7498,698,France,Male,27,7,0,2,1,Inactive,111471.55,Non_exited
7499,630,France,Female,36,8,126598.99,2,1,Active,134407.93,Non_exited
7500,609,Germany,Female,71,6,113317.1,1,1,Inactive,108258.22,Exited
7501,694,France,Male,47,4,0,2,1,Inactive,197528.62,Non_exited
7502,681,France,Female,58,8,93173.88,1,1,Active,139761.25,Non_exited
7503,721,Spain,Female,32,10,0,1,1,Inactive,136119.96,Exited
7504,563,Germany,Male,44,7,105007.31,2,1,Active,197812.16,Non_exited
7505,654,Spain,Female,32,2,0,1,1,Active,51972.92,Exited
7506,659,Spain,Male,27,4,0,2,1,Inactive,99341.87,Non_exited
7507,674,Germany,Female,44,4,131593.85,1,0,Active,171345.02,Exited
7508,576,Germany,Male,44,9,119530.52,1,1,Inactive,119056.68,Exited
7509,566,Germany,Male,54,4,118614.6,2,1,Active,172601.62,Non_exited
7510,545,Germany,Male,37,9,95829.13,2,0,Active,104936.88,Non_exited
7511,798,France,Male,36,1,0,2,1,Active,159044.1,Non_exited
7512,757,France,Male,38,0,0,1,1,Inactive,83263.06,Non_exited
7513,641,France,Male,50,6,153590.73,2,1,Active,130910.78,Non_exited
7514,718,France,Male,29,2,0,1,1,Inactive,126336.72,Non_exited
7515,699,France,Male,64,9,113109.52,1,1,Inactive,27980.8,Exited
7516,623,France,Female,35,0,130557.24,1,1,Active,47880.71,Non_exited
7517,644,France,Male,40,8,93183.19,1,1,Inactive,73882.49,Non_exited
7518,586,France,Male,58,7,151933.63,1,1,Inactive,162960.05,Exited
7519,500,Germany,Male,30,2,125495.64,2,1,Active,68807.47,Non_exited
7520,583,France,Female,42,7,0,2,1,Inactive,144039.05,Non_exited
7521,595,Germany,Female,26,8,118547.72,1,1,Active,151192.18,Non_exited
7522,670,Spain,Male,43,1,97792.21,1,0,Inactive,120225.62,Non_exited
7523,610,France,Male,41,6,0,3,0,Inactive,56118.81,Exited
7524,814,Spain,Female,72,2,0,2,0,Active,130853.03,Non_exited
7525,660,France,Female,40,8,167181.01,1,1,Active,185156.94,Non_exited
7526,580,Germany,Male,35,9,121355.19,1,0,Active,35671.45,Non_exited
7527,850,France,Female,81,1,0,2,1,Active,59568.24,Non_exited
7528,676,Spain,Male,35,0,0,2,0,Inactive,139911.58,Non_exited
7529,578,France,Male,46,5,113226.47,1,1,Inactive,56770.76,Non_exited
7530,579,France,Female,33,1,118392.75,1,1,Active,157564.75,Non_exited
7531,711,Germany,Female,52,8,145262.54,1,0,Active,131473.31,Non_exited
7532,692,France,Male,40,6,163505.16,1,0,Inactive,90424.09,Non_exited
7533,760,Spain,Female,33,1,118114.28,2,0,Active,156660.21,Non_exited
7534,630,Germany,Female,51,0,108449.23,3,0,Inactive,88372.69,Exited
7535,808,France,Male,32,1,0,2,1,Active,46200.71,Non_exited
7536,611,Germany,Female,36,10,103294.56,1,1,Inactive,160548.12,Non_exited
7537,697,France,Female,42,1,0,1,1,Inactive,1262.83,Exited
7538,655,France,Female,38,6,0,1,1,Active,188639.28,Non_exited
7539,601,Spain,Male,28,6,0,2,1,Inactive,14665.28,Non_exited
7540,755,France,Male,42,2,119919.12,1,1,Inactive,156868.21,Non_exited
7541,553,France,Male,37,1,0,1,1,Inactive,30461.55,Non_exited
7542,723,France,Male,28,4,0,2,1,Active,123885.88,Non_exited
7543,507,Spain,Female,34,4,0,2,1,Active,60688.38,Non_exited
7544,777,France,Male,43,1,0,2,1,Inactive,21785.91,Non_exited
7545,566,France,Male,34,3,0,1,0,Inactive,188135.69,Non_exited
7546,732,France,Male,26,7,0,2,1,Inactive,154364.66,Non_exited
7547,697,France,Female,42,10,0,2,1,Inactive,61312.15,Non_exited
7548,555,France,Male,29,4,128744.04,1,1,Active,47454.93,Non_exited
7549,584,Germany,Female,62,9,137727.34,2,0,Active,121102.9,Non_exited
7550,705,Germany,Female,44,10,106731.58,1,1,Inactive,137419.87,Exited
7551,688,France,Female,38,7,123544.21,1,1,Active,157664.02,Non_exited
7552,626,France,Female,37,2,133968.96,2,1,Inactive,148689.65,Non_exited
7553,636,Spain,Male,76,9,126534.6,1,1,Active,39789.62,Non_exited
7554,719,Spain,Female,35,8,0,1,1,Active,165162.4,Non_exited
7555,706,Spain,Male,30,6,87609.68,2,0,Inactive,137674.55,Exited
7556,731,Spain,Male,41,3,0,2,1,Inactive,101371.72,Non_exited
7557,738,Spain,Male,49,3,0,3,1,Active,65066.48,Exited
7558,426,France,Male,34,9,0,2,1,Inactive,107876.91,Non_exited
7559,622,Spain,Female,36,0,108960,2,1,Inactive,111180.3,Exited
7560,701,Spain,Female,30,2,0,2,1,Inactive,115650.63,Non_exited
7561,512,France,Male,51,6,144953.31,1,1,Active,165035.17,Non_exited
7562,635,France,Male,41,4,103544.88,2,1,Inactive,193746.55,Non_exited
7563,685,France,Male,33,6,0,1,1,Inactive,58458.26,Non_exited
7564,609,France,Male,53,7,0,2,0,Active,52332.85,Non_exited
7565,598,Germany,Male,38,1,101487.18,1,1,Active,75959.1,Exited
7566,708,France,Male,52,10,105355.81,1,1,Inactive,123.07,Exited
7567,574,Spain,Male,36,4,77967.5,1,1,Inactive,167066.95,Exited
7568,629,France,Male,44,5,0,4,0,Inactive,117572.59,Exited
7569,422,Spain,Female,54,4,0,2,1,Active,7166.71,Non_exited
7570,656,Spain,Male,28,8,120047.77,1,1,Active,137173.39,Non_exited
7571,697,France,Male,32,7,175464.85,3,1,Inactive,116442.42,Exited
7572,718,France,Male,52,8,79475.3,3,1,Active,32421.32,Exited
7573,586,Germany,Male,37,8,167735.69,2,0,Active,104665.79,Non_exited
7574,481,Spain,Female,37,8,0,2,1,Inactive,44215.86,Non_exited
7575,749,France,Female,33,1,74385.98,1,1,Inactive,20164.47,Non_exited
7576,561,Germany,Male,49,5,94754,1,1,Active,26691.31,Non_exited
7577,676,Spain,Male,27,4,0,1,0,Active,107955.67,Non_exited
7578,615,Germany,Male,43,3,86920.86,1,1,Active,150048.37,Non_exited
7579,582,France,Female,39,1,132077.48,2,1,Inactive,192255.15,Non_exited
7580,601,France,Male,40,10,127847.86,1,0,Inactive,173245.68,Non_exited
7581,708,France,Male,34,3,0,1,0,Active,121457.88,Exited
7582,708,Germany,Male,42,9,176702.36,2,1,Active,104804.74,Non_exited
7583,797,Germany,Female,33,10,83555.58,1,0,Inactive,69767.14,Non_exited
7584,682,France,Male,26,8,0,2,1,Inactive,178373.43,Non_exited
7585,694,Spain,Female,39,9,0,2,0,Inactive,99924.04,Non_exited
7586,490,France,Female,40,1,0,1,1,Active,49594.19,Exited
7587,828,Spain,Male,42,10,0,1,1,Active,186071.14,Non_exited
7588,594,Spain,Female,38,7,96858.35,1,1,Inactive,77511.45,Non_exited
7589,579,Spain,Male,33,1,0,2,1,Active,54816.57,Non_exited
7590,723,France,Female,35,0,0,2,0,Active,61290.99,Non_exited
7591,619,Germany,Female,42,8,132796.04,3,1,Active,191821.35,Exited
7592,794,Spain,Female,30,1,154970.54,1,0,Active,156768.45,Non_exited
7593,674,Germany,Male,44,3,88902.21,1,1,Inactive,73731.32,Non_exited
7594,418,France,Male,28,7,98738.92,1,1,Inactive,122190.22,Non_exited
7595,502,France,Male,33,8,0,2,1,Active,123509.01,Non_exited
7596,678,France,Female,50,6,0,1,1,Inactive,8199.5,Non_exited
7597,599,Germany,Male,40,10,137456.28,2,1,Active,14113.11,Non_exited
7598,736,France,Male,29,4,0,2,0,Inactive,51705.01,Non_exited
7599,430,France,Female,60,7,73937.02,1,1,Inactive,161937.62,Exited
7600,537,France,Female,45,7,158621.04,1,1,Inactive,120892.96,Exited
7601,683,Spain,Male,30,1,113257.2,1,1,Active,65035.02,Non_exited
7602,828,France,Male,31,9,0,1,0,Active,164257.37,Non_exited
7603,691,France,Female,29,9,116536.43,1,1,Inactive,51987.99,Non_exited
7604,608,Spain,Female,28,4,0,2,1,Inactive,10899.63,Exited
7605,691,France,Female,60,6,101070.69,1,1,Inactive,177355.8,Exited
7606,718,Spain,Male,39,6,0,2,0,Active,63889.1,Non_exited
7607,680,Germany,Female,31,3,127331.46,3,1,Active,176433.6,Non_exited
7608,838,Spain,Female,41,5,0,2,1,Inactive,81313.51,Non_exited
7609,695,Spain,Female,31,5,0,2,0,Active,13998.88,Non_exited
7610,681,France,Male,46,0,105969.42,1,1,Inactive,5771.56,Non_exited
7611,762,France,Male,36,5,119547.46,1,1,Active,42693.65,Non_exited
7612,751,Spain,Male,38,7,0,2,0,Inactive,90839.61,Non_exited
7613,678,Spain,Male,28,5,138668.18,1,1,Active,54144.01,Non_exited
7614,634,France,Female,37,7,51582.5,2,1,Active,184312.88,Non_exited
7615,749,France,Male,37,7,0,2,1,Inactive,20306.79,Non_exited
7616,590,Spain,Male,37,6,169902.92,1,1,Active,128256.18,Non_exited
7617,610,France,Female,27,4,87262.4,2,1,Inactive,182720.07,Non_exited
7618,502,France,Male,33,7,0,2,0,Active,4082.52,Non_exited
7619,578,France,Female,40,7,0,2,0,Inactive,102233.73,Non_exited
7620,547,France,Female,32,2,0,2,1,Inactive,132002.83,Non_exited
7621,579,France,Female,27,9,0,2,1,Inactive,126838.7,Non_exited
7622,661,France,Male,39,5,0,2,0,Inactive,181461.46,Non_exited
7623,794,France,Male,46,6,0,2,1,Inactive,195325.74,Non_exited
7624,719,France,Male,61,5,0,2,0,Active,29132.43,Non_exited
7625,728,France,Female,69,1,0,2,1,Active,131804.86,Non_exited
7626,598,Germany,Male,19,3,150348.37,1,1,Active,173784.04,Non_exited
7627,822,Germany,Female,46,3,115074.02,2,1,Inactive,26249.86,Non_exited
7628,670,Spain,Female,40,3,0,1,1,Active,182650.15,Non_exited
7629,850,France,Male,28,8,99986.98,1,1,Inactive,196582.55,Non_exited
7630,723,Germany,Female,68,3,110357,1,0,Inactive,141977.54,Exited
7631,705,Germany,Male,42,8,166685.92,2,1,Active,55313.51,Non_exited
7632,677,Spain,Male,40,7,95312.8,1,1,Active,62944.75,Non_exited
7633,736,France,Male,43,4,202443.47,1,1,Inactive,72375.03,Non_exited
7634,661,Germany,Female,47,0,109493.62,1,0,Inactive,188324.01,Exited
7635,501,Germany,Male,38,9,88977.39,2,0,Active,133403.07,Non_exited
7636,516,France,Female,29,2,104982.57,1,1,Inactive,157378.5,Non_exited
7637,517,Germany,Female,59,8,154110.99,2,1,Inactive,101240.08,Exited
7638,766,France,Male,32,6,185714.28,1,1,Active,102502.5,Non_exited
